dataset,network,batch_size,optimizer,learning_rate,run,target_metric,target_epoch
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.4,23
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.45,30
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.5,42
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.55,73
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.6,276
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.65,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.7,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.75,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.8,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.85,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.9,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,2,0.95,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.05,3
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.1,5
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.15,7
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.2,8
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.25,12
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.3,16
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.35,19
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.4,25
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.45,31
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.5,44
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.55,70
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.6,151
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.65,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.7,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.75,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.8,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.85,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.9,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,3,0.95,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.05,3
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.1,5
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.15,7
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.2,9
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.25,12
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.3,15
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.35,18
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.4,22
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.45,31
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.5,40
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.55,59
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.6,168
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.65,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.7,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.75,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.8,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.85,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.9,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,4,0.95,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.05,2
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.1,4
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.15,7
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.2,9
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.25,13
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.3,15
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.35,19
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.4,26
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.45,33
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.5,39
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.55,72
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.6,234
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.65,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.7,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.75,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.8,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.85,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.9,nan
cifar100,shufflenetv2,2048,adadelta,1e-1,5,0.95,nan
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.05,1
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.1,1
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.15,3
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.2,4
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.25,4
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.3,5
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.35,7
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.4,8
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.45,11
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.5,15
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.55,21
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.6,40
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.65,252
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.7,nan
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.75,nan
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.8,nan
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.85,nan
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.9,nan
cifar100,shufflenetv2,256,adadelta,1e-1,1,0.95,nan
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.05,1
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.1,2
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.15,3
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.2,3
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.25,5
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.3,6
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.35,7
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.4,9
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.45,11
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.5,15
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.55,20
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.6,31
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.65,218
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.7,nan
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.75,nan
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.8,nan
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.85,nan
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.9,nan
cifar100,shufflenetv2,256,adadelta,1e-1,2,0.95,nan
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.05,1
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.1,2
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.15,3
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.2,3
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.25,4
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.3,6
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.35,7
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.4,8
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.45,11
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.5,14
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.55,21
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.6,26
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.65,130
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.7,nan
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.75,nan
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.8,nan
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.85,nan
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.9,nan
cifar100,shufflenetv2,256,adadelta,1e-1,3,0.95,nan
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.05,1
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.1,2
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.15,3
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.2,3
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.25,5
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.3,6
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.35,7
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.4,8
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.45,10
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.5,15
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.55,18
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.6,30
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.65,226
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.7,nan
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.75,nan
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.8,nan
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.85,nan
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.9,nan
cifar100,shufflenetv2,256,adadelta,1e-1,4,0.95,nan
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.05,1
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.1,2
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.15,3
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.2,4
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.25,4
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.3,6
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.35,7
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.4,8
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.45,11
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.5,15
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.55,21
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.6,28
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.65,124
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.7,nan
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.75,nan
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.8,nan
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.85,nan
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.9,nan
cifar100,shufflenetv2,256,adadelta,1e-1,5,0.95,nan
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.05,1
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.1,1
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.15,1
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.2,2
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.25,2
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.3,3
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.35,4
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.4,4
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.45,5
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.5,8
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.55,10
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.6,16
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.65,39
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.7,nan
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.75,nan
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.8,nan
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.85,nan
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.9,nan
cifar100,shufflenetv2,32,adadelta,1e-1,1,0.95,nan
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.05,1
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.1,1
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.15,1
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.2,2
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.25,2
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.3,3
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.35,4
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.4,4
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.45,6
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.5,8
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.55,10
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.6,15
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.65,34
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.7,nan
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.75,nan
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.8,nan
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.85,nan
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.9,nan
cifar100,shufflenetv2,32,adadelta,1e-1,2,0.95,nan
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.05,1
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.1,1
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.15,1
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.2,2
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.25,2
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.3,3
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.35,4
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.4,5
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.45,6
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.5,8
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.55,11
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.6,17
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.65,42
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.7,nan
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.75,nan
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.8,nan
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.85,nan
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.9,nan
cifar100,shufflenetv2,32,adadelta,1e-1,3,0.95,nan
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.05,1
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.1,1
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.15,1
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.2,2
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.25,2
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.3,3
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.35,3
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.4,5
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.45,6
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.5,8
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.55,10
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.6,17
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.65,40
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.7,nan
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.75,nan
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.8,nan
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.85,nan
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.9,nan
cifar100,shufflenetv2,32,adadelta,1e-1,4,0.95,nan
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.05,1
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.1,1
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.15,1
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.2,2
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.25,2
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.3,3
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.35,4
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.4,4
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.45,5
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.5,8
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.55,10
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.6,18
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.65,46
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.7,nan
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.75,nan
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.8,nan
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.85,nan
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.9,nan
cifar100,shufflenetv2,32,adadelta,1e-1,5,0.95,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.05,4
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.1,8
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.15,10
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.2,17
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.25,20
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.3,29
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.35,35
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.4,43
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.45,56
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.5,85
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.55,131
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.6,566
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.65,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.7,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.75,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.8,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.85,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.9,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,1,0.95,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.05,4
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.1,9
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.15,11
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.2,17
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.25,23
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.3,27
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.35,34
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.4,44
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.45,55
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.5,84
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.55,148
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.6,456
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.65,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.7,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.75,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.8,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.85,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.9,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,2,0.95,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.05,4
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.1,9
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.15,12
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.2,16
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.25,20
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.3,29
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.35,35
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.4,44
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.45,57
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.5,75
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.55,150
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.6,498
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.65,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.7,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.75,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.8,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.85,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.9,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,3,0.95,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.05,4
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.1,8
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.15,12
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.2,15
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.25,21
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.3,26
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.35,34
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.4,44
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.45,57
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.5,77
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.55,156
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.6,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.65,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.7,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.75,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.8,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.85,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.9,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,4,0.95,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.05,4
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.1,7
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.15,11
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.2,18
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.25,22
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.3,28
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.35,35
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.4,46
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.45,60
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.5,84
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.55,140
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.6,421
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.65,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.7,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.75,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.8,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.85,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.9,nan
cifar100,shufflenetv2,4096,adadelta,1e-1,5,0.95,nan
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.05,1
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.1,2
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.15,3
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.2,4
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.25,5
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.3,7
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.35,8
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.4,10
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.45,11
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.5,16
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.55,24
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.6,49
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.65,nan
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.7,nan
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.75,nan
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.8,nan
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.85,nan
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.9,nan
cifar100,shufflenetv2,512,adadelta,1e-1,1,0.95,nan
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.05,1
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.1,2
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.15,3
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.2,4
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.25,5
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.3,6
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.35,8
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.4,8
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.45,13
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.5,16
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.55,23
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.6,43
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.65,nan
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.7,nan
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.75,nan
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.8,nan
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.85,nan
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.9,nan
cifar100,shufflenetv2,512,adadelta,1e-1,2,0.95,nan
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.05,1
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.1,2
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.15,3
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.2,4
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.25,5
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.3,7
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.35,8
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.4,8
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.45,11
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.5,15
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.55,20
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.6,40
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.65,nan
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.7,nan
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.75,nan
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.8,nan
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.85,nan
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.9,nan
cifar100,shufflenetv2,512,adadelta,1e-1,3,0.95,nan
cifar100,shufflenetv2,512,adadelta,1e-1,4,0.05,1
cifar100,shufflenetv2,512,adadelta,1e-1,4,0.1,2
